,departure.iataCode,arrival.iataCode,airline.name,flight.number,delay_total_min,departure.month,flight_duration_min,delay_true
565,rec,fen,latam airlines,7846,110,8,160,1
566,rec,fen,voepass,2246,110,8,160,1
567,rec,fen,latam airlines,7848,208,9,160,1
568,rec,fen,voepass,2248,208,9,160,1
569,gru,cgr,delta air lines,7367,194,12,50,1
570,gru,cgr,qatar airways,5127,194,12,50,1
571,gru,cgr,delta air lines,6028,194,12,50,1
572,gru,cgr,qatar airways,5114,194,12,50,1
573,gru,cgr,latam airlines,3130,194,12,50,1
574,rec,fen,azul,4255,192,4,165,1
575,vcp,cgr,azul,4877,190,4,40,1
576,rec,fen,azul,4403,196,5,165,1
577,rec,fen,azul,2514,194,6,165,1
578,cwb,cgr,azul,2623,196,7,30,1
579,gru,cgr,aeromexico,8163,178,12,55,1
580,gru,cgr,aerolineas argentinas,7632,178,12,55,1
581,gru,cgr,copa airlines,3597,178,12,55,1
582,gru,cgr,tap air portugal,4003,178,12,55,1
583,gru,cgr,air europa,2371,178,12,55,1
584,gru,cgr,copa airlines,3606,178,12,55,1
585,gru,cgr,tap air portugal,4005,178,12,55,1
586,gru,cgr,gol,1422,178,12,55,1
587,rec,fen,azul,2514,189,5,165,1
588,gru,cgr,air france,1965,183,7,55,1
589,gru,cgr,aerolineas argentinas,7632,183,7,55,1
590,gru,cgr,emirates,3725,183,7,55,1
591,gru,cgr,ethiopian airlines,4132,183,7,55,1
592,gru,cgr,klm,9382,183,7,55,1
593,gru,cgr,south african airways,2345,183,7,55,1
594,gru,cgr,tap air portugal,4125,183,7,55,1
595,gru,cgr,air europa,2691,183,7,55,1
596,gru,cgr,gol,1496,183,7,55,1
597,vcp,cgr,azul,4877,197,10,35,1
598,vcp,cgr,azul,2700,191,10,35,1
599,bsb,cgr,latam airlines,3806,187,11,40,1
600,cgh,cgr,gol,9060,181,8,50,1
601,gru,cgr,delta air lines,7371,168,2,55,1
602,gru,cgr,qatar airways,5127,168,2,55,1
603,gru,cgr,delta air lines,7367,168,2,55,1
604,gru,cgr,latam airlines,3130,168,2,55,1
605,gru,cgr,aeromexico,8510,188,7,50,1
606,gru,cgr,delta air lines,6177,188,7,50,1
607,gru,cgr,jet linx aviation,5552,188,7,50,1
608,gru,cgr,latam airlines,3128,188,7,50,1
609,cgh,cgr,gol,1476,174,11,55,1
610,gru,cgr,qatar airways,5286,178,11,50,1
611,gru,cgr,latam airlines,3819,178,11,50,1
612,vcp,cgr,azul,4282,175,12,40,1
613,gru,cgr,aeromexico,8496,173,11,50,1
614,gru,cgr,delta air lines,6026,173,11,50,1
615,gru,cgr,qatar airways,5162,173,11,50,1
616,gru,cgr,delta air lines,6005,173,11,50,1
617,gru,cgr,latam airlines,3119,173,11,50,1
618,vcp,cgr,azul,2713,175,11,45,1
619,bsb,cgr,latam airlines,3806,172,11,40,1
620,cgh,cgr,gol,1226,163,12,55,1
621,rec,fen,azul,4255,171,7,165,1
622,gru,cgr,aeromexico,7928,169,8,50,1
623,gru,cgr,sa avianca,4795,169,8,50,1
624,gru,cgr,copa airlines,3606,169,8,50,1
625,gru,cgr,tap air portugal,4042,169,8,50,1
626,gru,cgr,air europa,2371,169,8,50,1
627,gru,cgr,gol,1422,169,8,50,1
628,rec,fen,azul,4403,173,10,165,1
629,gru,cgr,delta air lines,6017,167,12,50,1
630,gru,cgr,qatar airways,5113,167,12,50,1
631,gru,cgr,delta air lines,7367,167,12,50,1
632,gru,cgr,qatar airways,5152,167,12,50,1
633,gru,cgr,latam airlines,3130,167,12,50,1
634,bsb,cgr,latam airlines,3716,169,8,45,1
635,rec,fen,azul,4466,160,10,165,1
636,vcp,cgr,azul,2700,170,11,35,1
637,rec,fen,azul,4466,170,12,165,1
638,rec,fen,azul,4466,167,7,165,1
639,vcp,cgr,azul,2700,172,8,35,1
640,bsb,cgr,latam airlines,3806,166,11,40,1
641,vcp,cgr,azul,4877,170,8,35,1
642,rec,fen,latam airlines,7848,166,9,160,1
643,rec,fen,voepass,2248,166,9,160,1
644,rec,fen,azul,4403,162,7,165,1
645,vcp,cgr,azul,2700,164,9,35,1
646,rec,fen,latam airlines,8908,155,12,160,1
648,rec,fen,voepass,2370,155,12,160,1
649,rec,fen,azul,4718,167,10,165,1
650,cgh,cgr,gol,1458,148,2,50,1
651,rec,fen,azul,2820,159,4,165,1
652,gru,cgr,aeromexico,8510,158,5,45,1
653,gru,cgr,delta air lines,6177,158,5,45,1
654,gru,cgr,jet linx aviation,5552,158,5,45,1
655,gru,cgr,delta air lines,6278,158,5,45,1
656,gru,cgr,latam airlines,3128,158,5,45,1
657,gru,cgr,delta air lines,7378,150,10,50,1
658,gru,cgr,qatar airways,5162,150,10,50,1
659,gru,cgr,aeromexico,8496,150,10,50,1
660,gru,cgr,delta air lines,6121,150,10,50,1
661,gru,cgr,latam airlines,3119,150,10,50,1
662,rec,fen,tap air portugal,5229,153,2,165,1
663,rec,fen,azul,4266,153,2,165,1
664,vcp,cgr,azul,4877,151,3,40,1
665,cgh,cgr,gol,1476,155,5,50,1
666,rec,fen,latam airlines,7848,162,10,160,1
667,rec,fen,voepass,2248,162,10,160,1
668,gru,cgr,air france,1965,141,4,55,1
669,gru,cgr,aerolineas argentinas,7632,141,4,55,1
670,gru,cgr,emirates,3725,141,4,55,1
671,gru,cgr,ethiopian airlines,4132,141,4,55,1
672,gru,cgr,klm,9382,141,4,55,1
673,gru,cgr,tap air portugal,4125,141,4,55,1
674,gru,cgr,air europa,2691,141,4,55,1
675,gru,cgr,gol,1496,141,4,55,1
677,nat,fen,latam airlines,8614,148,7,140,1
678,nat,fen,voepass,2352,148,7,140,1
679,cwb,cgr,azul,2677,156,11,30,1
680,rec,fen,latam airlines,7848,144,8,160,1
681,rec,fen,voepass,2248,144,8,160,1
682,rec,fen,latam airlines,7848,157,8,160,1
683,rec,fen,voepass,2248,157,8,160,1
684,cgh,cgr,latam airlines,3176,151,11,40,1
685,gru,cgr,air france,1965,135,11,55,1
686,gru,cgr,aerolineas argentinas,7632,135,11,55,1
687,gru,cgr,emirates,3725,135,11,55,1
688,gru,cgr,ethiopian airlines,4132,135,11,55,1
689,gru,cgr,klm,9378,135,11,55,1
690,gru,cgr,tap air portugal,4125,135,11,55,1
691,gru,cgr,air europa,2691,135,11,55,1
692,gru,cgr,south african airways,2345,135,11,55,1
693,gru,cgr,gol,1496,135,11,55,1
694,rec,fen,tap air portugal,5262,149,3,165,1
695,rec,fen,azul,4466,149,3,165,1
696,rec,fen,latam airlines,8901,146,3,160,1
698,rec,fen,voepass,2372,146,3,160,1
699,gru,cgr,delta air lines,6175,146,5,50,1
700,gru,cgr,qatar airways,7285,146,5,50,1
701,gru,cgr,latam airlines,3126,146,5,50,1
702,vcp,cgr,azul,4877,147,5,35,1
703,vcp,cgr,azul,4282,141,4,40,1
704,rec,fen,azul,4403,135,6,165,1
705,rec,fen,azul,4255,144,6,165,1
706,rec,fen,azul,2514,142,10,165,1
707,rec,fen,tap air portugal,5229,139,12,165,1
708,rec,fen,azul,4266,139,12,165,1
709,vcp,cgr,azul,2700,133,3,40,1
710,gru,cgr,delta air lines,6047,127,12,50,1
711,gru,cgr,qatar airways,5125,127,12,50,1
712,gru,cgr,delta air lines,7370,127,12,50,1
713,gru,cgr,qatar airways,5127,127,12,50,1
714,gru,cgr,latam airlines,3130,127,12,50,1
715,gru,cgr,aeromexico,8163,126,2,55,1
716,gru,cgr,aerolineas argentinas,7632,126,2,55,1
717,gru,cgr,copa airlines,3606,126,2,55,1
718,gru,cgr,tap air portugal,4075,126,2,55,1
719,gru,cgr,air europa,2371,126,2,55,1
720,gru,cgr,sa avianca,4795,126,2,55,1
721,gru,cgr,copa airlines,3597,126,2,55,1
722,gru,cgr,gol,1422,126,2,55,1
723,vcp,cgr,azul,2713,133,3,40,1
724,rec,fen,latam airlines,7848,133,8,160,1
725,rec,fen,voepass,2248,133,8,160,1
726,cgh,cgr,gol,1476,141,11,55,1
727,bsb,cgr,latam airlines,3806,130,11,40,1
728,bsb,cgr,latam airlines,3427,126,2,45,1
729,rec,fen,azul,4466,130,5,165,1
730,gru,cgr,air france,1965,113,12,60,1
731,gru,cgr,aerolineas argentinas,7632,113,12,60,1
732,gru,cgr,sa avianca,4677,113,12,60,1
733,gru,cgr,emirates,3725,113,12,60,1
734,gru,cgr,ethiopian airlines,4132,113,12,60,1
735,gru,cgr,klm,9338,113,12,60,1
736,gru,cgr,tap air portugal,4057,113,12,60,1
737,gru,cgr,air europa,2691,113,12,60,1
738,gru,cgr,gol,1496,113,12,60,1
739,rec,fen,latam airlines,8901,132,3,160,1
741,rec,fen,voepass,2372,132,3,160,1
742,gru,cgr,delta air lines,6718,123,5,50,1
743,gru,cgr,iberia,7031,123,5,50,1
744,gru,cgr,qatar airways,5162,123,5,50,1
745,gru,cgr,delta air lines,6715,123,5,50,1
746,gru,cgr,latam airlines,3119,123,5,50,1
747,rec,fen,tap air portugal,5407,130,10,165,1
748,rec,fen,azul,4718,130,10,165,1
749,cgh,cgr,latam airlines,3176,122,10,50,1
750,vcp,cgr,azul,4877,122,3,40,1
751,gru,cgr,qatar airways,5206,127,4,50,1
752,gru,cgr,latam airlines,3819,127,4,50,1
753,vcp,cgr,azul,2700,129,7,35,1
754,nat,fen,azul,2338,131,10,140,1
755,cwb,cgr,azul,2677,137,11,30,1
756,gru,cgr,aeromexico,8510,118,2,50,1
757,gru,cgr,delta air lines,6177,118,2,50,1
758,gru,cgr,qatar airways,5118,118,2,50,1
759,gru,cgr,latam airlines,3128,118,2,50,1
760,cgh,cgr,gol,1476,113,4,50,1
761,gru,cgr,sa avianca,4795,133,7,50,1
762,gru,cgr,copa airlines,3606,133,7,50,1
763,gru,cgr,ethiopian airlines,4148,133,7,50,1
764,gru,cgr,tap air portugal,4021,133,7,50,1
765,gru,cgr,air europa,2371,133,7,50,1
766,gru,cgr,gol,1422,133,7,50,1
767,cgh,cgr,gol,1476,115,11,55,1
768,gru,cgr,delta air lines,6005,117,11,50,1
769,gru,cgr,qatar airways,5162,117,11,50,1
770,gru,cgr,delta air lines,6022,117,11,50,1
771,gru,cgr,latam airlines,3119,117,11,50,1
772,gru,cgr,delta air lines,7367,111,2,55,1
773,gru,cgr,qatar airways,5127,111,2,55,1
774,gru,cgr,delta air lines,7371,111,2,55,1
775,gru,cgr,latam airlines,3130,111,2,55,1
776,cgh,cgr,latam airlines,3178,123,3,45,1
777,vcp,cgr,azul,4282,117,3,40,1
778,rec,fen,azul,4403,118,4,165,1
779,cgh,cgr,gol,1476,118,4,50,1
780,rec,fen,latam airlines,7846,132,8,160,1
781,rec,fen,voepass,2246,132,8,160,1
782,rec,fen,latam airlines,7846,130,8,160,1
783,rec,fen,voepass,2246,130,8,160,1
784,gru,cgr,aerolineas argentinas,7632,115,10,55,1
785,gru,cgr,emirates,3725,115,10,55,1
786,gru,cgr,ethiopian airlines,4132,115,10,55,1
787,gru,cgr,klm,9382,115,10,55,1
788,gru,cgr,south african airways,2345,115,10,55,1
789,gru,cgr,tap air portugal,4125,115,10,55,1
790,gru,cgr,air europa,2691,115,10,55,1
791,gru,cgr,gol,1496,115,10,55,1
792,gru,cgr,air france,1965,109,11,55,1
793,gru,cgr,aerolineas argentinas,7632,109,11,55,1
794,gru,cgr,emirates,3725,109,11,55,1
795,gru,cgr,ethiopian airlines,4132,109,11,55,1
796,gru,cgr,klm,9378,109,11,55,1
797,gru,cgr,tap air portugal,4125,109,11,55,1
798,gru,cgr,air europa,2691,109,11,55,1
799,gru,cgr,south african airways,2345,109,11,55,1
800,gru,cgr,gol,1496,109,11,55,1
801,cgh,cgr,latam airlines,3176,118,12,50,1
802,vcp,cgr,azul,4877,124,5,35,1
803,gru,cgr,air france,1965,103,12,60,1
804,gru,cgr,aerolineas argentinas,7632,103,12,60,1
805,gru,cgr,sa avianca,4677,103,12,60,1
806,gru,cgr,emirates,3725,103,12,60,1
807,gru,cgr,ethiopian airlines,4132,103,12,60,1
808,gru,cgr,klm,9338,103,12,60,1
809,gru,cgr,tap air portugal,4057,103,12,60,1
810,gru,cgr,air europa,2691,103,12,60,1
811,gru,cgr,gol,1496,103,12,60,1
812,vcp,cgr,azul,2700,129,6,35,1
813,cgh,cgr,gol,1476,117,10,50,1
814,vcp,cgr,azul,2700,125,11,35,1
815,rec,fen,azul,4255,119,12,160,1
816,gru,cgr,air france,1965,95,3,60,1
817,gru,cgr,aerolineas argentinas,7632,95,3,60,1
818,gru,cgr,sa avianca,4677,95,3,60,1
819,gru,cgr,emirates,3725,95,3,60,1
820,gru,cgr,ethiopian airlines,4132,95,3,60,1
821,gru,cgr,klm,9338,95,3,60,1
822,gru,cgr,tap air portugal,4102,95,3,60,1
823,gru,cgr,air europa,2691,95,3,60,1
824,gru,cgr,gol,1496,95,3,60,1
825,rec,fen,azul,4255,115,4,165,1
826,gig,cgr,azul,9168,135,5,60,1
827,rec,fen,azul,4255,116,7,165,1
828,nat,fen,azul,2338,121,9,140,1
829,rec,fen,azul,2514,113,9,165,1
830,rec,fen,latam airlines,7846,124,9,160,1
831,rec,fen,voepass,2246,124,9,160,1
832,gru,cgr,delta air lines,6175,119,12,45,1
833,gru,cgr,jet linx aviation,5552,119,12,45,1
834,gru,cgr,latam airlines,3126,119,12,45,1
835,cgh,cgr,latam airlines,3176,112,11,50,1
836,rec,fen,latam airlines,8901,122,5,160,1
838,rec,fen,voepass,2372,122,5,160,1
839,gru,cgr,american airlines,7700,103,8,55,1
840,gru,cgr,air france,1963,103,8,55,1
841,gru,cgr,aeromexico,8163,103,8,55,1
842,gru,cgr,sa avianca,4637,103,8,55,1
843,gru,cgr,copa airlines,3579,103,8,55,1
844,gru,cgr,tap air portugal,4143,103,8,55,1
845,gru,cgr,gol,1348,103,8,55,1
846,gru,cgr,air france,1965,111,8,55,1
847,gru,cgr,aerolineas argentinas,7632,111,8,55,1
848,gru,cgr,emirates,3725,111,8,55,1
849,gru,cgr,ethiopian airlines,4132,111,8,55,1
850,gru,cgr,klm,9382,111,8,55,1
851,gru,cgr,tap air portugal,4125,111,8,55,1
852,gru,cgr,air europa,2691,111,8,55,1
853,gru,cgr,south african airways,2345,111,8,55,1
854,gru,cgr,gol,1496,111,8,55,1
855,cgh,cgr,latam airlines,3176,101,3,50,1
856,cgh,cgr,gol,1476,101,7,50,1
857,gru,cgr,american airlines,7700,107,7,55,1
858,gru,cgr,air france,1908,107,7,55,1
859,gru,cgr,aeromexico,8163,107,7,55,1
860,gru,cgr,sa avianca,4683,107,7,55,1
861,gru,cgr,copa airlines,3579,107,7,55,1
862,gru,cgr,tap air portugal,4104,107,7,55,1
863,gru,cgr,gol,1144,107,7,55,1
864,gru,cgr,american airlines,7700,113,11,50,1
865,gru,cgr,air france,1930,113,11,50,1
866,gru,cgr,aeromexico,7928,113,11,50,1
867,gru,cgr,sa avianca,4711,113,11,50,1
868,gru,cgr,copa airlines,3570,113,11,50,1
869,gru,cgr,tap air portugal,4156,113,11,50,1
870,gru,cgr,ethiopian airlines,4128,113,11,50,1
871,gru,cgr,gol,1348,113,11,50,1
872,vcp,cgr,azul,2700,117,11,35,1
873,gru,cgr,delta air lines,7367,108,12,50,1
874,gru,cgr,qatar airways,5113,108,12,50,1
875,gru,cgr,delta air lines,6019,108,12,50,1
876,gru,cgr,latam airlines,3130,108,12,50,1
877,rec,fen,azul,4466,105,2,165,1
878,rec,fen,azul,4718,108,4,165,1
879,rec,fen,tap air portugal,5262,110,5,165,1
880,rec,fen,azul,4466,110,5,165,1
881,vcp,cgr,azul,2700,108,5,40,1
882,rec,fen,azul,4255,108,6,165,1
883,rec,fen,azul,4403,105,8,165,1
884,cgh,cgr,gol,1476,102,8,50,1
885,rec,fen,azul,4403,114,9,165,1
886,vcp,cgr,azul,2700,112,10,35,1
887,rec,fen,azul,4466,104,12,165,1
888,gru,cgr,delta air lines,6033,103,12,50,1
889,gru,cgr,qatar airways,5113,103,12,50,1
890,gru,cgr,delta air lines,7360,103,12,50,1
891,gru,cgr,latam airlines,3130,103,12,50,1
892,gru,cgr,american airlines,7701,95,12,55,1
893,gru,cgr,air france,1950,95,12,55,1
894,gru,cgr,sa avianca,4651,95,12,55,1
895,gru,cgr,copa airlines,3586,95,12,55,1
896,gru,cgr,emirates,3725,95,12,55,1
897,gru,cgr,ethiopian airlines,4106,95,12,55,1
898,gru,cgr,klm,9338,95,12,55,1
899,gru,cgr,tap air portugal,4001,95,12,55,1
900,gru,cgr,air europa,2691,95,12,55,1
901,gru,cgr,tap air portugal,4049,95,12,55,1
902,gru,cgr,gol,1414,95,12,55,1
903,gru,cgr,delta air lines,6175,104,2,45,1
904,gru,cgr,jet linx aviation,5552,104,2,45,1
905,gru,cgr,latam airlines,3126,104,2,45,1
906,rec,fen,latam airlines,8901,115,3,160,1
908,rec,fen,voepass,2372,115,3,160,1
909,bsb,cgr,latam airlines,3427,97,3,45,1
910,gru,cgr,aeromexico,8510,100,3,50,1
911,gru,cgr,delta air lines,6177,100,3,50,1
912,gru,cgr,qatar airways,5157,100,3,50,1
913,gru,cgr,qatar airways,5118,100,3,50,1
914,gru,cgr,latam airlines,3128,100,3,50,1
915,gru,cgr,sa avianca,4795,104,4,50,1
916,gru,cgr,copa airlines,3606,104,4,50,1
917,gru,cgr,ethiopian airlines,4148,104,4,50,1
918,gru,cgr,air europa,2371,104,4,50,1
919,gru,cgr,gol,1422,104,4,50,1
920,cwb,cgr,azul,2677,112,6,30,1
921,gru,cgr,delta air lines,6175,107,8,50,1
922,gru,cgr,qatar airways,7267,107,8,50,1
923,gru,cgr,latam airlines,3126,107,8,50,1
924,vcp,cgr,azul,2742,123,8,35,1
925,rec,fen,azul,4466,107,12,165,1
926,vcp,cgr,azul,4877,101,4,40,1
927,vcp,cgr,azul,2361,98,2,40,1
928,gru,cgr,air france,1965,88,2,60,1
929,gru,cgr,aerolineas argentinas,7632,88,2,60,1
930,gru,cgr,sa avianca,4677,88,2,60,1
931,gru,cgr,emirates,3725,88,2,60,1
932,gru,cgr,ethiopian airlines,4132,88,2,60,1
933,gru,cgr,klm,9338,88,2,60,1
934,gru,cgr,tap air portugal,4102,88,2,60,1
935,gru,cgr,air europa,2691,88,2,60,1
936,gru,cgr,gol,1496,88,2,60,1
937,gru,cgr,aeromexico,8510,98,3,50,1
938,gru,cgr,delta air lines,6177,98,3,50,1
939,gru,cgr,iberia,7031,98,3,50,1
940,gru,cgr,qatar airways,5118,98,3,50,1
941,gru,cgr,latam airlines,3128,98,3,50,1
942,gru,cgr,qatar airways,5206,109,5,50,1
943,gru,cgr,latam airlines,3819,109,5,50,1
944,rec,fen,azul,4403,98,6,165,1
945,rec,fen,latam airlines,7846,114,8,160,1
946,rec,fen,voepass,2246,114,8,160,1
947,cgh,cgr,gol,1476,94,11,55,1
948,gru,cgr,delta air lines,6175,102,2,45,1
949,gru,cgr,jet linx aviation,5552,102,2,45,1
950,gru,cgr,latam airlines,3126,102,2,45,1
951,rec,fen,latam airlines,8901,105,3,160,1
953,rec,fen,voepass,2372,105,3,160,1
954,cgh,cgr,latam airlines,3176,98,3,50,1
955,rec,fen,azul,2514,99,7,165,1
956,cgh,cgr,gol,1476,86,11,55,1
957,rec,fen,azul,2040,103,5,165,1
958,rec,fen,latam airlines,7846,99,8,160,1
959,rec,fen,voepass,2246,99,8,160,1
960,rec,fen,azul,4255,97,10,165,1
961,gru,cgr,aeromexico,8510,97,10,50,1
962,gru,cgr,delta air lines,6177,97,10,50,1
963,gru,cgr,jet linx aviation,5552,97,10,50,1
964,gru,cgr,qatar airways,8413,97,10,50,1
965,gru,cgr,latam airlines,3128,97,10,50,1
966,cgh,cgr,latam airlines,3176,90,12,50,1
967,cgh,cgr,gol,1458,87,2,50,1
968,rec,fen,azul,4255,92,3,165,1
969,rec,fen,latam airlines,8901,103,5,160,1
971,rec,fen,voepass,2372,103,5,160,1
972,cgh,cgr,latam airlines,3176,98,9,50,1
973,cwb,cgr,azul,2677,105,11,30,1
974,nat,fen,azul,2338,101,12,140,1
975,gru,cgr,iberia,7031,87,4,50,1
976,gru,cgr,qatar airways,5206,87,4,50,1
977,gru,cgr,latam airlines,3819,87,4,50,1
978,vcp,cgr,azul,4877,98,9,35,1
979,gru,cgr,air france,1965,76,12,65,1
980,gru,cgr,aerolineas argentinas,7632,76,12,65,1
981,gru,cgr,sa avianca,4677,76,12,65,1
982,gru,cgr,emirates,3725,76,12,65,1
983,gru,cgr,ethiopian airlines,4132,76,12,65,1
984,gru,cgr,klm,9338,76,12,65,1
985,gru,cgr,tap air portugal,4057,76,12,65,1
986,gru,cgr,air europa,2691,76,12,65,1
987,gru,cgr,gol,1496,76,12,65,1
988,vcp,cgr,azul,4877,90,4,40,1
989,bsb,cgr,latam airlines,3806,94,4,40,1
990,gru,cgr,air france,1965,84,4,55,1
991,gru,cgr,aerolineas argentinas,7632,84,4,55,1
992,gru,cgr,emirates,3725,84,4,55,1
993,gru,cgr,ethiopian airlines,4132,84,4,55,1
994,gru,cgr,klm,9382,84,4,55,1
995,gru,cgr,tap air portugal,4125,84,4,55,1
996,gru,cgr,air europa,2691,84,4,55,1
997,gru,cgr,gol,1496,84,4,55,1
998,gru,cgr,aeromexico,8510,89,6,50,1
999,gru,cgr,delta air lines,6177,89,6,50,1
1000,gru,cgr,jet linx aviation,5552,89,6,50,1
1001,gru,cgr,latam airlines,3128,89,6,50,1
1002,cgh,cgr,latam airlines,4636,93,8,45,1
1003,cgh,cgr,latam airlines,4636,93,8,50,1
1004,vcp,cgr,azul,4877,93,8,35,1
1005,cgh,cgr,gol,1476,83,9,50,1
1006,vcp,cgr,azul,2742,95,10,35,1
1007,rec,fen,azul,4255,90,11,165,1
1008,gru,cgr,aeromexico,8163,79,2,55,1
1009,gru,cgr,aerolineas argentinas,7632,79,2,55,1
1010,gru,cgr,copa airlines,3606,79,2,55,1
1011,gru,cgr,tap air portugal,4075,79,2,55,1
1012,gru,cgr,air europa,2371,79,2,55,1
1013,gru,cgr,gol,1422,79,2,55,1
1014,gru,cgr,aeromexico,8510,88,2,50,1
1015,gru,cgr,delta air lines,6177,88,2,50,1
1016,gru,cgr,qatar airways,5118,88,2,50,1
1017,gru,cgr,iberia,7031,88,2,50,1
1018,gru,cgr,latam airlines,3128,88,2,50,1
1019,cwb,cgr,azul,2677,97,5,30,1
1020,rec,fen,azul,2514,87,6,165,1
1021,rec,fen,azul,4255,87,6,165,1
1022,cgh,cgr,gol,1476,84,6,50,1
1023,vcp,cgr,azul,4282,98,7,35,1
1024,cgh,cgr,gol,1476,95,8,50,1
1025,rec,fen,azul,9126,91,10,165,1
1026,bsb,cgr,latam airlines,3806,86,11,40,1
1027,gru,cgr,delta air lines,6019,91,12,50,1
1028,gru,cgr,qatar airways,5113,91,12,50,1
1029,gru,cgr,delta air lines,6017,91,12,50,1
1030,gru,cgr,latam airlines,3130,91,12,50,1
1031,vcp,cgr,azul,4877,87,12,40,1
1032,gru,cgr,delta air lines,6102,83,12,50,1
1033,gru,cgr,qatar airways,5127,83,12,50,1
1034,gru,cgr,delta air lines,7367,83,12,50,1
1035,gru,cgr,latam airlines,3130,83,12,50,1
1036,rec,fen,azul,9352,88,4,165,1
1037,vcp,cgr,azul,4282,83,6,35,1
1038,gru,cgr,american airlines,7700,79,7,55,1
1039,gru,cgr,air france,1963,79,7,55,1
1040,gru,cgr,aeromexico,8163,79,7,55,1
1041,gru,cgr,sa avianca,4637,79,7,55,1
1042,gru,cgr,copa airlines,3579,79,7,55,1
1043,gru,cgr,tap air portugal,4143,79,7,55,1
1044,gru,cgr,gol,1348,79,7,55,1
1045,rec,fen,azul,2514,91,9,165,1
1046,vcp,cgr,azul,4877,93,9,35,1
1047,cgh,cgr,gol,1476,74,11,55,1
1048,cgh,cgr,latam airlines,3176,81,12,50,1
1049,rec,fen,latam airlines,8901,96,2,160,1
1051,rec,fen,voepass,2372,96,2,160,1
1052,nat,fen,azul,2338,87,4,140,1
1053,gru,cgr,aeromexico,8510,79,4,50,1
1054,gru,cgr,delta air lines,6177,79,4,50,1
1055,gru,cgr,jet linx aviation,5552,79,4,50,1
1056,gru,cgr,latam airlines,3128,79,4,50,1
1057,vcp,cgr,azul,2700,85,5,40,1
1058,cgh,cgr,gol,1476,99,5,50,1
1059,bsb,cgr,latam airlines,3716,84,5,45,1
1061,nat,fen,latam airlines,8614,86,7,140,1
1062,nat,fen,voepass,2352,86,7,140,1
1063,rec,fen,azul,4403,89,7,165,1
1064,rec,fen,azul,2040,88,7,165,1
1065,cgh,cgr,gol,1476,90,7,50,1
1066,cgh,cgr,latam airlines,3176,87,8,50,1
1067,rec,fen,azul,4255,92,9,165,1
1068,vcp,cgr,azul,2742,94,9,35,1
1069,gru,cgr,qatar airways,5206,83,10,50,1
1070,gru,cgr,latam airlines,3819,83,10,50,1
1071,bsb,cgr,latam airlines,3806,84,10,40,1
1072,vcp,cgr,azul,2713,82,12,40,1
1073,rec,fen,azul,4403,79,3,165,1
1074,gru,cgr,aeromexico,8510,84,5,50,1
1075,gru,cgr,delta air lines,6177,84,5,50,1
1076,gru,cgr,jet linx aviation,5552,84,5,50,1
1077,gru,cgr,latam airlines,3128,84,5,50,1
1078,rec,fen,azul,4403,88,6,165,1
1079,cgh,cgr,gol,1476,78,6,50,1
1080,vcp,cgr,azul,4282,95,8,35,1
1081,cgh,cgr,latam airlines,4636,80,8,45,1
1082,rec,fen,azul,4255,82,10,165,1
1083,bsb,cgr,latam airlines,3806,89,10,40,1
1084,rec,fen,azul,4255,75,3,165,1
1085,nat,fen,latam airlines,8614,86,3,140,1
1087,nat,fen,voepass,2352,86,3,140,1
1088,rec,fen,azul,2514,88,4,165,1
1089,rec,fen,azul,4403,81,5,165,1
1090,cgh,cgr,gol,9060,78,9,50,1
1091,cgh,cgr,latam airlines,4692,77,9,50,1
1092,cgh,cgr,latam airlines,4692,80,9,50,1
1093,rec,fen,azul,9350,110,10,143,1
1094,gru,cgr,sa avianca,4795,83,10,45,1
1095,gru,cgr,copa airlines,3606,83,10,45,1
1096,gru,cgr,ethiopian airlines,4148,83,10,45,1
1097,gru,cgr,air europa,2371,83,10,45,1
1098,gru,cgr,gol,1422,83,10,45,1
1099,cgh,cgr,gol,1476,71,11,55,1
1100,gru,cgr,delta air lines,6175,84,12,45,1
1101,gru,cgr,jet linx aviation,5552,84,12,45,1
1102,gru,cgr,latam airlines,3126,84,12,45,1
1103,bsb,aju,latam airlines,3700,51,1,120,1
1104,rec,fen,tap air portugal,5229,82,2,165,1
1105,rec,fen,azul,4266,82,2,165,1
1106,vcp,cgr,azul,4877,71,2,40,1
1107,rec,fen,latam airlines,8901,91,3,160,1
